Days since 1950-01-03 00:00:00,Price at Closing (USD)
499,21.90999984741211
500,21.510000228881836
503,21.459999084472656
504,21.360000610351562
505,21.15999984741211
506,21.049999237060547
507,21.030000686645508
510,21.209999084472656
511,21.350000381469727
513,21.520000457763672
514,21.479999542236328
517,21.239999771118164
518,21.329999923706055
519,21.479999542236328
520,21.559999465942383
521,21.489999771118164
524,21.610000610351562
525,21.520000457763672
526,21.549999237060547
527,21.84000015258789
528,22.040000915527344
531,22.049999237060547
532,22.020000457763672
533,21.90999984741211
534,21.780000686645508
535,21.549999237060547
538,21.290000915527344
539,21.299999237060547
540,21.3700008392334
541,21.100000381469727
542,20.959999084472656
545,21.100000381469727
546,21.229999542236328
548,21.639999389648438
549,21.639999389648438
552,21.729999542236328
553,21.6299991607666
554,21.68000030517578
555,21.799999237060547
556,21.979999542236328
559,21.729999542236328
560,21.920000076293945
561,21.8799991607666
562,21.84000015258789
563,21.8799991607666
566,22.100000381469727
567,22.440000534057617
568,22.31999969482422
569,22.469999313354492
570,22.530000686645508
573,22.6299991607666
574,22.399999618530273
575,22.510000228881836
576,22.81999969482422
577,22.850000381469727
580,23.010000228881836
581,23.030000686645508
582,22.93000030517578
583,22.84000015258789
584,22.790000915527344
587,22.799999237060547
588,22.700000762939453
589,22.790000915527344
590,22.8700008392334
591,22.940000534057617
594,22.93000030517578
595,22.829999923706055
596,22.75
597,22.899999618530273
598,22.8799991607666
601,22.850000381469727
602,22.899999618530273
603,23.079999923706055
604,23.239999771118164
605,23.280000686645508
609,23.280000686645508
610,23.420000076293945
611,23.469999313354492
612,23.530000686645508
615,23.6200008392334
616,23.5
617,23.600000381469727
618,23.709999084472656
619,23.690000534057617
622,23.6200008392334
623,23.59000015258789
624,23.59000015258789
625,23.56999969482422
626,23.399999618530273
629,23.299999237060547
630,23.3799991607666
631,23.399999618530273
632,23.270000457763672
633,23.260000228881836
636,23.469999313354492
637,23.639999389648438
638,23.790000915527344
639,23.719999313354492
640,23.780000686645508
643,23.75
644,23.649999618530273
645,23.610000610351562
646,23.700000762939453
650,23.850000381469727
651,23.770000457763672
652,23.690000534057617
653,23.670000076293945
654,23.31999969482422
657,22.75
658,22.84000015258789
659,23.030000686645508
660,22.959999084472656
661,22.809999465942383
664,22.690000534057617
665,22.65999984741211
666,22.940000534057617
667,23.100000381469727
668,22.93000030517578
671,22.81999969482422
673,22.489999771118164
674,22.469999313354492
675,22.75
679,22.790000915527344
680,22.850000381469727
681,22.84000015258789
682,22.81999969482422
685,22.729999542236328
686,22.68000030517578
687,22.639999389648438
689,22.399999618530273
692,22.43000030517578
693,22.65999984741211
694,22.610000610351562
695,22.670000076293945
696,22.8799991607666
699,23.010000228881836
700,23.139999389648438
701,23.06999969482422
702,23.34000015258789
703,23.3799991607666
706,23.420000076293945
707,23.299999237060547
708,23.3700008392334
709,23.389999389648438
710,23.3700008392334
713,23.40999984741211
714,23.489999771118164
715,23.56999969482422
716,23.56999969482422
717,23.510000228881836
720,23.540000915527344
722,23.440000534057617
723,23.649999618530273
724,23.690000534057617
727,23.770000457763672
729,23.799999237060547
730,23.8799991607666
731,23.920000076293945
734,23.90999984741211
735,23.81999969482422
736,23.739999771118164
737,23.860000610351562
738,23.979999542236328
741,24.15999984741211
742,24.059999465942383
743,24.09000015258789
744,24.200000762939453
745,24.25
748,24.459999084472656
749,24.65999984741211
750,24.540000915527344
751,24.559999465942383
752,24.549999237060547
755,24.610000610351562
756,24.56999969482422
757,24.229999542236328
758,24.139999389648438
759,24.299999237060547
762,24.1200008392334
763,24.110000610351562
764,24.18000030517578
765,24.110000610351562
766,24.239999771118164
769,24.110000610351562
771,23.920000076293945
772,23.8700008392334
773,23.860000610351562
776,23.739999771118164
777,23.360000610351562
778,23.09000015258789
779,23.15999984741211
783,23.229999542236328
784,23.149999618530273
785,23.18000030517578
786,23.290000915527344
787,23.260000228881836
790,23.290000915527344
791,23.68000030517578
792,23.709999084472656
793,23.690000534057617
794,23.719999313354492
797,23.600000381469727
798,23.6200008392334
799,23.729999542236328
800,23.75
801,23.75
804,23.920000076293945
805,23.8700008392334
806,23.81999969482422
807,23.889999389648438
808,23.93000030517578
811,23.93000030517578
812,23.790000915527344
813,23.780000686645508
814,23.989999771118164
815,24.18000030517578
818,24.3700008392334
819,24.18000030517578
820,24.1200008392334
821,24.1200008392334
822,24.020000457763672
825,23.799999237060547
826,23.90999984741211
827,23.940000534057617
828,24.110000610351562
832,23.950000762939453
833,23.649999618530273
834,23.579999923706055
835,23.40999984741211
836,23.5
839,23.690000534057617
840,23.579999923706055
841,23.479999542236328
842,23.43000030517578
843,23.540000915527344
846,23.549999237060547
847,23.489999771118164
848,23.31999969482422
849,23.170000076293945
850,23.559999465942383
853,23.65999984741211
854,23.670000076293945
855,23.809999465942383
856,23.860000610351562
857,23.84000015258789
860,23.75
861,23.780000686645508
862,23.68000030517578
863,23.600000381469727
864,23.559999465942383
867,23.610000610351562
868,23.739999771118164
869,23.780000686645508
870,23.90999984741211
871,23.889999389648438
874,23.940000534057617
875,23.8799991607666
876,23.84000015258789
877,23.860000610351562
881,23.799999237060547
882,23.780000686645508
883,23.950000762939453
884,24.100000381469727
885,24.260000228881836
888,24.3700008392334
889,24.229999542236328
890,24.309999465942383
891,24.309999465942383
892,24.3700008392334
895,24.299999237060547
896,24.329999923706055
897,24.43000030517578
898,24.510000228881836
899,24.59000015258789
902,24.559999465942383
903,24.600000381469727
904,24.65999984741211
905,24.75
906,24.829999923706055
909,24.959999084472656
910,25.1200008392334
911,25.059999465942383
912,25.049999237060547
916,24.969999313354492
917,24.959999084472656
918,24.860000610351562
919,24.809999465942383
920,24.979999542236328
923,25.030000686645508
924,25.15999984741211
925,25.15999984741211
926,25.049999237060547
927,24.850000381469727
930,24.950000762939453
931,25.0
932,25.110000610351562
933,25.239999771118164
934,25.15999984741211
937,25.200000762939453
938,25.260000228881836
939,25.3700008392334
940,25.399999618530273
941,25.450000762939453
944,25.43000030517578
945,25.459999084472656
946,25.440000534057617
947,25.520000457763672
948,25.549999237060547
951,25.520000457763672
952,25.309999465942383
953,25.280000686645508
954,25.280000686645508
955,25.200000762939453
958,24.940000534057617
959,24.889999389648438
960,24.950000762939453
961,24.979999542236328
962,24.989999771118164
965,24.8700008392334
966,24.829999923706055
967,24.940000534057617
968,24.969999313354492
969,25.030000686645508
973,25.149999618530273
974,25.25
975,25.239999771118164
976,25.209999084472656
979,25.110000610351562
980,24.860000610351562
981,24.690000534057617
982,24.719999313354492
983,24.709999084472656
986,24.450000762939453
987,24.530000686645508
988,24.579999923706055
989,24.510000228881836
990,24.56999969482422
993,24.59000015258789
994,24.700000762939453
995,24.790000915527344
996,24.809999465942383
997,24.729999542236328
1000,24.68000030517578
1001,24.540000915527344
1002,24.479999542236328
1003,24.520000457763672
1004,24.5
1007,24.440000534057617
1008,24.399999618530273
1009,24.579999923706055
1010,24.56999969482422
1011,24.549999237060547
1015,24.479999542236328
1016,24.059999465942383
1017,23.90999984741211
1018,24.200000762939453
1021,24.1299991607666
1022,24.06999969482422
1023,23.799999237060547
1024,23.8700008392334
1025,24.030000686645508
1028,24.09000015258789
1029,24.1299991607666
1030,24.149999618530273
1031,24.149999618530273
1032,24.520000457763672
1035,24.600000381469727
1037,24.670000076293945
1038,24.770000457763672
1039,24.780000686645508
1042,24.770000457763672
1044,24.649999618530273
1045,24.709999084472656
1046,24.75
1049,24.799999237060547
1050,25.15999984741211
1051,25.329999923706055
1052,25.280000686645508
1053,25.270000457763672
1056,25.420000076293945
1057,25.360000610351562
1058,25.520000457763672
1060,25.65999984741211
1063,25.68000030517578
1064,25.739999771118164
1065,25.709999084472656
1066,25.610000610351562
1067,25.6200008392334
1070,25.760000228881836
1071,25.93000030517578
1072,25.979999542236328
1073,25.959999084472656
1074,26.040000915527344
1077,26.040000915527344
1078,26.06999969482422
1079,26.040000915527344
1080,26.030000686645508
1081,26.149999618530273
1084,26.299999237060547
1085,26.190000534057617
1086,26.209999084472656
1088,26.25
1091,26.399999618530273
1092,26.59000015258789
1093,26.56999969482422
1095,26.540000915527344
1098,26.65999984741211
1099,26.479999542236328
1100,26.3700008392334
1101,26.329999923706055
1102,26.079999923706055
1105,25.860000610351562
1106,26.020000457763672
1107,26.079999923706055
1108,26.1299991607666
1109,26.020000457763672
1112,26.010000228881836
1113,26.139999389648438
1114,26.09000015258789
1115,26.1200008392334
1116,26.06999969482422
1119,26.020000457763672
1120,26.049999237060547
1121,26.1299991607666
1122,26.200000762939453
1123,26.3799991607666
1126,26.510000228881836
1127,26.540000915527344
1128,26.420000076293945
1129,26.149999618530273
1130,26.510000228881836
1133,25.690000534057617
1134,25.6200008392334
1135,25.639999389648438
1137,25.739999771118164
1140,25.649999618530273
1141,25.5
1142,25.479999542236328
1143,25.56999969482422
1144,25.6299991607666
1148,25.75
1149,25.90999984741211
1150,25.950000762939453
1151,25.899999618530273
1154,25.93000030517578
1155,26.0
1156,25.780000686645508
1157,25.790000915527344
1158,25.84000015258789
1161,25.829999923706055
1162,25.90999984741211
1163,26.1200008392334
1164,26.1299991607666
1165,26.18000030517578
1168,26.219999313354492
1169,26.329999923706055
1170,26.239999771118164
1171,26.219999313354492
1172,26.18000030517578
1175,26.020000457763672
1176,26.170000076293945
1177,26.100000381469727
1178,25.950000762939453
1179,25.989999771118164
1182,25.610000610351562
1183,25.290000915527344
1184,25.25
1185,25.229999542236328
1189,24.610000610351562
1190,24.709999084472656
1191,24.93000030517578
1192,24.8799991607666
1193,24.81999969482422
1196,24.770000457763672
1197,24.860000610351562
1198,24.959999084472656
1199,24.90999984741211
1200,24.6200008392334
1203,24.729999542236328
1204,24.670000076293945
1205,24.459999084472656
1206,24.190000534057617
1207,24.200000762939453
1210,24.34000015258789
1211,24.520000457763672
1212,24.68000030517578
1213,24.6200008392334
1214,24.729999542236328
1217,25.0
1218,25.030000686645508
1219,25.0
1220,24.899999618530273
1221,24.899999618530273
1224,24.90999984741211
1225,24.739999771118164
1226,24.709999084472656
1227,24.850000381469727
1228,24.84000015258789
1231,24.75
1232,24.700000762939453
1233,24.93000030517578
1234,25.059999465942383
1235,25.030000686645508
1238,24.989999771118164
1239,24.8700008392334
1240,24.639999389648438
1241,24.459999084472656
1242,24.540000915527344
1245,24.149999618530273
1246,24.219999313354492
1247,24.18000030517578
1248,24.030000686645508
1249,24.09000015258789
1252,24.010000228881836
1253,23.600000381469727
1254,23.540000915527344
1255,23.75
1256,23.81999969482422
1259,23.6200008392334
1260,23.549999237060547
1261,23.850000381469727
1262,23.84000015258789
1263,23.84000015258789
1266,23.959999084472656
1267,24.1200008392334
1268,24.09000015258789
1269,24.190000534057617
1270,24.209999084472656
1273,24.139999389648438
1274,24.139999389648438
1275,24.239999771118164
1276,24.309999465942383
1277,24.360000610351562
1280,24.3799991607666
1281,24.510000228881836
1282,24.5
1283,24.43000030517578
1284,24.40999984741211
1287,24.170000076293945
1288,24.079999923706055
1289,24.149999618530273
1290,24.18000030517578
1291,24.350000381469727
1294,24.219999313354492
1295,24.15999984741211
1296,24.190000534057617
1297,24.229999542236328
1298,24.229999542236328
1301,24.06999969482422
1302,24.110000610351562
1303,24.260000228881836
1304,24.489999771118164
1305,24.75
1308,24.84000015258789
1309,24.780000686645508
1310,24.68000030517578
1311,24.799999237060547
1312,24.780000686645508
1315,24.75
1316,24.719999313354492
1317,24.780000686645508
1318,24.729999542236328
1319,24.6200008392334
1322,24.559999465942383
1323,24.459999084472656
1324,24.309999465942383
1325,24.290000915527344
1326,24.350000381469727
1329,24.09000015258789
1330,23.93000030517578
1331,23.860000610351562
1332,23.790000915527344
1333,23.739999771118164
1336,23.31999969482422
1337,23.420000076293945
1338,23.559999465942383
1339,23.510000228881836
1340,23.56999969482422
1344,23.610000610351562
1345,23.649999618530273
1346,23.40999984741211
1347,23.139999389648438
1350,22.709999084472656
1351,22.899999618530273
1352,23.010000228881836
1353,23.06999969482422
1354,22.950000762939453
1357,22.8799991607666
1358,23.200000762939453
1359,23.229999542236328
1360,23.239999771118164
1361,23.299999237060547
1364,23.450000762939453
1365,23.489999771118164
1366,23.350000381469727
1367,23.489999771118164
1368,23.59000015258789
1371,23.479999542236328
1372,23.389999389648438
1373,23.579999923706055
1374,23.6200008392334
1375,23.65999984741211
1379,23.56999969482422
1380,23.68000030517578
1381,23.950000762939453
1382,24.139999389648438
1385,24.15999984741211
1386,24.170000076293945
1387,24.190000534057617
1388,24.299999237060547
1389,24.350000381469727
1392,24.309999465942383
1393,24.260000228881836
1394,24.290000915527344
1395,24.579999923706055
1396,24.540000915527344
1399,24.65999984741211
1401,24.510000228881836
1402,24.639999389648438
1403,24.610000610351562
1406,24.65999984741211
1407,24.3700008392334
1409,24.459999084472656
1410,24.540000915527344
1413,24.3799991607666
1414,24.25
1415,24.290000915527344
1416,24.399999618530273
1417,24.440000534057617
1420,24.360000610351562
1421,24.5
1422,24.520000457763672
1424,24.65999984741211
1427,24.760000228881836
1428,24.780000686645508
1429,24.950000762939453
1430,24.969999313354492
1431,24.979999542236328
1434,24.950000762939453
1435,24.8700008392334
1436,24.84000015258789
1437,24.780000686645508
1438,24.760000228881836
1441,24.690000534057617
1442,24.709999084472656
1443,24.959999084472656
1444,24.940000534057617
1445,24.989999771118164
1448,24.950000762939453
1449,24.760000228881836
1450,24.690000534057617
1451,24.799999237060547
1455,24.709999084472656
1456,24.549999237060547
1457,24.760000228881836
1458,24.809999465942383
1462,24.950000762939453
1463,25.100000381469727
1464,25.139999389648438
1465,25.059999465942383
1466,24.93000030517578
1469,24.799999237060547
1470,24.93000030517578
1471,25.06999969482422
1472,25.190000534057617
1473,25.43000030517578
1476,25.43000030517578
1477,25.68000030517578
1478,25.75
1479,25.790000915527344
1480,25.850000381469727
1483,25.93000030517578
1484,26.09000015258789
1485,26.010000228881836
1486,26.020000457763672
1487,26.079999923706055
1490,25.989999771118164
1491,25.920000076293945
1492,26.010000228881836
1493,26.200000762939453
1494,26.299999237060547
1497,26.229999542236328
1498,26.170000076293945
1499,26.139999389648438
1500,26.059999465942383
1501,26.1200008392334
1504,26.040000915527344
1505,25.809999465942383
1506,25.860000610351562
1507,25.860000610351562
1508,25.920000076293945
1512,25.829999923706055
1513,25.829999923706055
1514,25.90999984741211
1515,26.149999618530273
1518,26.25
1519,26.31999969482422
1520,26.31999969482422
1521,26.40999984741211
1522,26.520000457763672
1525,26.450000762939453
1526,26.510000228881836
1527,26.56999969482422
1528,26.690000534057617
1529,26.690000534057617
1532,26.56999969482422
1533,26.559999465942383
1534,26.6200008392334
1535,26.729999542236328
1536,26.809999465942383
1539,26.790000915527344
1540,26.600000381469727
1541,26.469999313354492
1542,26.420000076293945
1543,26.559999465942383
1546,26.65999984741211
1547,26.690000534057617
1548,26.940000534057617
1549,27.170000076293945
1550,27.209999084472656
1553,27.260000228881836
1554,27.010000228881836
1555,27.110000610351562
1556,27.3799991607666
1557,27.3799991607666
1560,27.56999969482422
1561,27.639999389648438
1562,27.850000381469727
1563,27.940000534057617
1567,27.760000228881836
1568,27.75
1569,27.639999389648438
1570,27.68000030517578
1571,27.780000686645508
1574,27.8799991607666
1575,27.709999084472656
1576,27.760000228881836
1577,28.18000030517578
1578,28.260000228881836
1581,28.209999084472656
1582,28.280000686645508
1583,28.290000915527344
1584,28.510000228881836
1585,28.649999618530273
1588,28.6200008392334
1589,28.489999771118164
1590,28.719999313354492
1591,28.559999465942383
1592,28.799999237060547
1595,28.84000015258789
1596,28.850000381469727
1597,28.719999313354492
1598,28.81999969482422
1599,28.989999771118164
1602,29.0
1603,28.93000030517578
1604,29.170000076293945
1605,29.049999237060547
1606,29.190000534057617
1610,29.190000534057617
1611,29.15999984741211
1612,29.149999618530273
1613,29.100000381469727
1616,28.989999771118164
1617,28.34000015258789
1618,28.149999618530273
1619,28.34000015258789
1620,28.579999923706055
1623,28.6200008392334
1624,28.829999923706055
1625,29.040000915527344
1626,28.959999084472656
1627,29.040000915527344
1630,29.059999465942383
1631,29.079999923706055
1632,29.1299991607666
1633,29.260000228881836
1634,29.200000762939453
1637,29.280000686645508
1638,29.43000030517578
1639,29.209999084472656
1640,29.209999084472656
1641,29.59000015258789
1645,29.920000076293945
1646,29.940000534057617
1647,29.940000534057617
1648,30.139999389648438
1651,30.1200008392334
1652,30.020000457763672
1653,30.09000015258789
1654,30.190000534057617
1655,30.059999465942383
1658,29.979999542236328
1659,29.84000015258789
1660,30.030000686645508
1661,30.270000457763672
1662,30.309999465942383
1665,30.34000015258789
1666,30.520000457763672
1667,30.579999923706055
1668,30.690000534057617
1669,30.8799991607666
1672,30.989999771118164
1673,30.93000030517578
1674,30.899999618530273
1675,30.770000457763672
1676,30.3799991607666
1679,30.1200008392334
1680,30.3700008392334
1681,30.719999313354492
1682,30.59000015258789
1683,30.719999313354492
1686,31.049999237060547
1687,31.1200008392334
1688,31.09000015258789
1689,31.15999984741211
1690,31.209999084472656
1693,31.0
1694,30.8700008392334
1695,30.649999618530273
1696,30.56999969482422
1697,30.65999984741211
1700,30.350000381469727
1701,29.829999923706055
1702,30.040000915527344
1703,30.270000457763672
1704,30.5
1708,30.65999984741211
1709,30.68000030517578
1710,30.729999542236328
1711,30.84000015258789
1714,31.1200008392334
1715,31.280000686645508
1716,31.290000915527344
1717,31.459999084472656
1718,31.709999084472656
1721,31.56999969482422
1722,31.790000915527344
1723,32.0
1724,32.18000030517578
1725,32.400001525878906
1728,32.529998779296875
1729,32.689998626708984
1730,32.5
1731,32.310001373291016
1732,32.290000915527344
1735,32.470001220703125
1736,32.630001068115234
1737,32.7599983215332
1738,32.689998626708984
1739,32.66999816894531
1742,32.40999984741211
1743,32.279998779296875
1744,32.27000045776367
1745,31.8799991607666
1746,31.709999084472656
1749,31.829999923706055
1750,31.90999984741211
1751,32.16999816894531
1752,32.130001068115234
1753,32.130001068115234
1756,31.959999084472656
1757,31.940000534057617
1758,32.02000045776367
1759,31.8799991607666
1760,31.68000030517578
1763,31.790000915527344
1765,32.439998626708984
1766,32.81999969482422
1767,32.709999084472656
1770,33.02000045776367
1771,33.150001525878906
1772,33.18000030517578
1773,33.470001220703125
1774,33.540000915527344
1777,33.470001220703125
1778,33.56999969482422
1779,33.630001068115234
1780,33.439998626708984
1781,33.45000076293945
1784,33.58000183105469
1785,34.029998779296875
1786,34.220001220703125
1788,34.54999923706055
1791,34.540000915527344
1792,34.2400016784668
1793,33.9900016784668
1794,34.18000030517578
1795,34.4900016784668
1798,34.7599983215332
1799,34.91999816894531
1800,34.86000061035156
1801,34.689998626708984
1802,34.560001373291016
1805,34.59000015258789
1806,34.349998474121094
1807,34.560001373291016
1808,34.93000030517578
1809,35.91999816894531
1812,35.33000183105469
1813,35.380001068115234
1814,35.34000015258789
1815,35.369998931884766
1819,35.06999969482422
1820,35.43000030517578
1821,35.7400016784668
1822,35.7400016784668
1823,35.97999954223633
1826,36.75
1827,36.41999816894531
1828,35.52000045776367
1829,35.040000915527344
1830,35.33000183105469
1833,35.790000915527344
1834,35.68000030517578
1835,35.58000183105469
1836,35.43000030517578
1837,35.279998779296875
1840,34.58000183105469
1841,34.79999923706055
1842,34.959999084472656
1843,35.130001068115234
1844,35.439998626708984
1847,35.52000045776367
1848,35.5099983215332
1849,35.95000076293945
1850,35.9900016784668
1851,36.189998626708984
1854,36.630001068115234
1855,36.720001220703125
1856,36.61000061035156
1857,36.439998626708984
1858,36.959999084472656
1861,36.959999084472656
1862,36.459999084472656
1863,36.75
1864,37.08000183105469
1865,37.150001525878906
1868,36.88999938964844
1869,36.88999938964844
1870,36.77000045776367
1871,36.84000015258789
1872,36.88999938964844
1875,36.849998474121094
1877,36.81999969482422
1878,36.619998931884766
1879,36.56999969482422
1882,36.7599983215332
1883,36.83000183105469
1884,37.150001525878906
1885,37.290000915527344
1886,37.52000045776367
1889,37.279998779296875
1890,36.58000183105469
1891,36.220001220703125
1892,36.45000076293945
1893,35.81999969482422
1896,34.959999084472656
1897,35.709999084472656
1898,35.97999954223633
1899,36.119998931884766
1900,36.18000030517578
1903,35.95000076293945
1904,36.16999816894531
1905,36.63999938964844
1906,36.93000030517578
1907,36.959999084472656
1910,36.83000183105469
1911,36.849998474121094
1912,36.52000045776367
1913,36.58000183105469
1914,36.95000076293945
1917,36.83000183105469
1918,36.97999954223633
1919,37.16999816894531
1920,37.34000015258789
1924,37.439998626708984
1925,37.65999984741211
1926,37.709999084472656
1927,37.790000915527344
1928,37.959999084472656
1931,38.27000045776367
1932,38.220001220703125
1933,38.279998779296875
1934,38.31999969482422
1935,38.0099983215332
1938,38.11000061035156
1939,38.310001373291016
1940,38.11000061035156
1941,37.68000030517578
1942,37.959999084472656
1945,38.040000915527344
1946,37.70000076293945
1947,37.63999938964844
1948,37.81999969482422
1949,37.88999938964844
1952,37.93000030517578
1953,37.849998474121094
1954,37.41999816894531
1955,37.20000076293945
1956,37.439998626708984
1959,37.02000045776367
